Location,CowTagID,lat,lon,Season,Parameters,Maximum,Minimum,Range,MeanSeasonal,MeanAll,CVSeasonal,CVAll
Varari,V17,-17.54031901,-149.899572,Dry,Ammonia_umolL,0.33,0.24,0.09000000000000002,0.2975,0.2650405392857143,0.13550013022350507,0.19866973032073784
Varari,V17,-17.54031901,-149.899572,Dry,M_C,2.472934781,1.188061897,1.284872884,1.7182048665,1.7182048665,0.3434511578012972,0.3434511578012972
Varari,V17,-17.54031901,-149.899572,Dry,HIX,1.715735979,0.660344616,1.055391363,1.108252157,1.108252157,0.4063144582151508,0.4063144582151508
Varari,V17,-17.54031901,-149.899572,Dry,VisibleHumidic_Like,0.012777723,0.00948239,0.0032953329999999992,0.011161530499999999,0.011161530499999999,0.16250743054150663,0.16250743054150663
Varari,V17,-17.54031901,-149.899572,Dry,Tryptophan_Like,0.079111752,0.017551844,0.061559907999999997,0.03854425425,0.03854425425,0.7401483187769744,0.7401483187769744
Varari,V17,-17.54031901,-149.899572,Dry,Tyrosine_Like,0.240831641,0.025572462,0.21525917900000002,0.08885894725,0.08885894725,1.156980008869982,1.156980008869982
Varari,V17,-17.54031901,-149.899572,Wet,Salinity,36.57,36.46,0.10999999999999943,36.526666666666664,36.48428571428571,0.0016041609628806958,0.00859622188613817
Varari,V17,-17.54031901,-149.899572,Wet,Temperature,29.28,28.46,0.8200000000000003,28.903333333333332,28.094285714285714,0.014325167320210122,0.032231375739607736
Varari,V17,-17.54031901,-149.899572,Wet,TA,2351.13,2325.71,25.420000000000073,2335.4066666666668,2341.1691152857143,0.005883297430971461,0.007536870534676342
Varari,V17,-17.54031901,-149.899572,Wet,pH,8.021317910894028,7.921680295036358,0.09963761585767017,7.983720442773668,8.017823602358296,0.006779977790425243,0.005963768542851939
Varari,V17,-17.54031901,-149.899572,Wet,Phosphate_umolL,0.152980054,0.141331966,0.011648088000000001,0.14784437633333333,0.19621901842857142,0.040210068324219764,0.2699238835116963
Varari,V17,-17.54031901,-149.899572,Wet,Silicate_umolL,2.725595881,2.499244218,0.22635166299999998,2.5956917156666663,3.026725021,0.045007600038663914,0.6583099553959297
Varari,V17,-17.54031901,-149.899572,Wet,NN_umolL,0.344684654,0.173705965,0.170978689,0.24358760799999998,0.4486804034285714,0.36808829798448517,0.6057306539269237
Varari,V17,-17.54031901,-149.899572,Wet,Ammonia_umolL,0.248183791,0.187577982,0.06060580899999998,0.22176125833333332,0.2650405392857143,0.13996716981933946,0.19866973032073784
Varari,V18,-17.54019697,-149.899906,Dry,Salinity,36.57,36.13,0.4399999999999977,36.4075,36.4225,0.0052612975224587966,0.00629128618875194
Varari,V18,-17.54019697,-149.899906,Dry,Temperature,28.3,27.01,1.2899999999999991,27.55,28.17625,0.020624812154994798,0.02754861937727938
Varari,V18,-17.54019697,-149.899906,Dry,TA,2382.01882,2320.524277,61.494542999999794,2356.7331245,2354.67743725,0.01105961590078255,0.010257829408577659
Varari,V18,-17.54019697,-149.899906,Dry,pH,8.06491147928196,8.026428758568187,0.03848272071377323,8.045385826341224,8.010872399075334,0.001975068262959246,0.006380957590852522
Varari,V18,-17.54019697,-149.899906,Dry,Phosphate_umolL,0.31,0.21,0.1,0.24,0.2049987715,0.19543398999264291,0.25534262188512075
Varari,V18,-17.54019697,-149.899906,Dry,Silicate_umolL,7.67,0.88,6.79,2.79,2.784979697,1.168301181915863,1.092256735435834
Varari,V18,-17.54019697,-149.899906,Dry,NN_umolL,1.09,0.31,0.78,0.595,0.473935808375,0.5733203156666398,0.654987884584291
Varari,V18,-17.54019697,-149.899906,Dry,Ammonia_umolL,0.48,0.2,0.27999999999999997,0.33,0.7861789603749999,0.3481553119113956,1.7899533966770023
Varari,V18,-17.54019697,-149.899906,Dry,M_C,2.231542494,1.135419816,1.0961226780000002,1.676425572,1.676425572,0.2770896763961975,0.2770896763961975
Varari,V18,-17.54019697,-149.899906,Dry,HIX,1.466412087,0.481185134,0.985226953,0.97823003275,0.97823003275,0.4344933837513153,0.4344933837513153
Varari,V18,-17.54019697,-149.899906,Dry,VisibleHumidic_Like,0.012453514,0.007231295,0.005222219,0.00973390575,0.00973390575,0.22574873752034721,0.22574873752034721
Varari,V18,-17.54019697,-149.899906,Dry,Tryptophan_Like,0.079158781,0.015240176,0.063918605,0.039124832,0.039124832,0.7456629165571274,0.7456629165571274
Varari,V18,-17.54019697,-149.899906,Dry,Tyrosine_Like,0.225824577,0.021049432,0.204775145,0.087569736,0.087569736,1.1022546382176226,1.1022546382176226
Varari,V18,-17.54019697,-149.899906,Wet,Salinity,36.6,36,0.6000000000000014,36.4375,36.4225,0.008011889167475816,0.00629128618875194
Varari,V18,-17.54019697,-149.899906,Wet,Temperature,29.07,28.61,0.46000000000000085,28.802500000000002,28.17625,0.006692647136707362,0.02754861937727938
Varari,V18,-17.54019697,-149.899906,Wet,TA,2389.34,2329.31,60.0300000000002,2352.6217500000002,2354.67743725,0.011007758402474931,0.010257829408577659
Varari,V18,-17.54019697,-149.899906,Wet,pH,8.045124811185318,7.934220317717556,0.11090449346776143,7.976358971809445,8.010872399075334,0.0064756224519095145,0.006380957590852522
Varari,V18,-17.54019697,-149.899906,Wet,Phosphate_umolL,0.201475084,0.141192746,0.06028233799999999,0.169997543,0.2049987715,0.17904429414269712,0.25534262188512075
Varari,V18,-17.54019697,-149.899906,Wet,Silicate_umolL,7.738904509,0.858814892,6.880089617,2.779959394,2.784979697,1.1912069366487537,1.092256735435834
Varari,V18,-17.54019697,-149.899906,Wet,NN_umolL,0.669156598,0.110343805,0.5588127930000001,0.35287161675,0.473935808375,0.7465236102588101,0.654987884584291
Varari,V18,-17.54019697,-149.899906,Wet,Ammonia_umolL,4.25986836,0.164055727,4.0958126329999995,1.24235792075,0.7861789603749999,1.620375903255573,1.7899533966770023
Varari,V19,-17.54050802,-149.89978,Dry,Salinity,36.63,36.27,0.35999999999999943,36.462500000000006,36.5175,0.004173565255139197,0.0032917957911059673
Varari,V19,-17.54050802,-149.89978,Dry,Temperature,27.95,26.74,1.2100000000000009,27.3175,28.11875,0.019716357073384067,0.03378792603579687
Varari,V19,-17.54050802,-149.89978,Dry,TA,2369.352141,2317.13505,52.21709099999998,2343.057206,2337.98002575,0.010764565441062074,0.008002544469274855
Varari,V19,-17.54050802,-149.89978,Dry,pH,8.09779178367134,8.04369093087045,0.0541008528008895,8.059981792481185,8.026288902217969,0.0031475588058303,0.00610277642599558
Varari,V19,-17.54050802,-149.89978,Dry,Phosphate_umolL,0.22,0.19,0.03,0.20750000000000002,0.177265877875,0.07228915662650601,0.22141576620165643
Varari,V19,-17.54050802,-149.89978,Dry,Silicate_umolL,1.29,0.7,0.5900000000000001,1.075,1.00265511025,0.24358360531463985,0.22337998850036647
Varari,V19,-17.54050802,-149.89978,Dry,NN_umolL,0.47,0.23,0.23999999999999996,0.3525,0.25546221825,0.28404233183689054,0.6092147955909448
Varari,V19,-17.54050802,-149.89978,Dry,Ammonia_umolL,0.44,0.14,0.3,0.2675,0.320101337375,0.5505828438658037,0.862467046773851
Varari,V19,-17.54050802,-149.89978,Dry,M_C,2.022733439,1.345040311,0.677693128,1.64196538025,1.64196538025,0.19331140741949426,0.19331140741949426
Varari,V19,-17.54050802,-149.89978,Dry,HIX,1.174045422,0.597586142,0.57645928,0.893451989,0.893451989,0.26519751612832226,0.26519751612832226
Varari,V19,-17.54050802,-149.89978,Dry,VisibleHumidic_Like,0.010930178,0.005693159,0.005237019000000001,0.0080158755,0.0080158755,0.2782594522326421,0.2782594522326421
Varari,V19,-17.54050802,-149.89978,Dry,Tryptophan_Like,0.073283634,0.014386242,0.058897392,0.0352087845,0.0352087845,0.7850434171046449,0.7850434171046449
Varari,V19,-17.54050802,-149.89978,Dry,Tyrosine_Like,0.22299129,0.01558453,0.20740676000000002,0.086049663,0.086049663,1.1307864854610339,1.1307864854610339
Varari,V19,-17.54050802,-149.89978,Wet,Salinity,36.62,36.52,0.09999999999999432,36.5725,36.5175,0.001364866965786805,0.0032917957911059673
Varari,V19,-17.54050802,-149.89978,Wet,Temperature,29.37,28.63,0.740000000000002,28.92,28.11875,0.01115469072100989,0.03378792603579687
Varari,V19,-17.54050802,-149.89978,Wet,TA,2343.707945,2320.615292,23.092653000000155,2332.9028455,2337.98002575,0.004534551479525496,0.008002544469274855
Varari,V19,-17.54050802,-149.89978,Wet,pH,8.047307202028277,7.950193417749299,0.09711378427897799,7.9925960119547526,8.026288902217969,0.005493049733371275,0.00610277642599558
Varari,V19,-17.54050802,-149.89978,Wet,Phosphate_umolL,0.187056048,0.11887111,0.068184938,0.14703175575,0.177265877875,0.20762666277908245,0.22141576620165643
Varari,V19,-17.54050802,-149.89978,Wet,Silicate_umolL,1.185435481,0.739466183,0.44596929800000007,0.9303102205,1.00265511025,0.1997303026012873,0.22337998850036647
Varari,V19,-17.54050802,-149.89978,Wet,NN_umolL,0.37666396,0.067080879,0.30958308100000004,0.1584244365,0.25546221825,0.922973274274469,0.6092147955909448
Varari,V19,-17.54050802,-149.89978,Wet,Ammonia_umolL,0.950458716,0.155294887,0.795163829,0.37270267474999996,0.320101337375,1.0349025460610024,0.862467046773851
Varari,V20,-17.54045103,-149.899509,Dry,Salinity,36.53,36.29,0.240000000000002,36.4225,36.50875,0.0029002131242118366,0.003323969423209095
Varari,V20,-17.54045103,-149.899509,Dry,Temperature,28.33,27.01,1.3199999999999967,27.5475,28.23125,0.021696452540555845,0.03088079147999855
Varari,V20,-17.54045103,-149.899509,Dry,TA,2363.766285,2316.749816,47.01646900000014,2337.1977695,2331.261619875,0.00923841622176224,0.007949707636080333
Varari,V20,-17.54045103,-149.899509,Dry,pH,8.076786968432812,8.021213679401516,0.05557328903129566,8.051684469886574,8.013553448871276,0.0029608178352200213,0.006769950053150993
Varari,V20,-17.54045103,-149.899509,Dry,Phosphate_umolL,0.27,0.19,0.08000000000000002,0.21250000000000002,0.183378119625,0.18175106237265048,0.22086877741649466
Varari,V20,-17.54045103,-149.899509,Dry,Silicate_umolL,1.88,0.75,1.13,1.3675,1.365156752375,0.3992970862249473,0.2706378597599796
Varari,V20,-17.54045103,-149.899509,Dry,NN_umolL,0.61,0.32,0.29,0.4425,0.311787091125,0.28368858843917966,0.5462892809926105
Varari,V20,-17.54045103,-149.899509,Dry,Ammonia_umolL,0.43,0.22,0.21,0.28500000000000003,0.27032725375,0.3443843710955662,0.4213082286705625
Varari,V20,-17.54045103,-149.899509,Dry,M_C,2.264358254,1.264505195,0.9998530589999999,1.68407808,1.68407808,0.2887282979298986,0.2887282979298986
Varari,V20,-17.54045103,-149.899509,Dry,HIX,1.327944744,0.583608704,0.7443360400000001,1.02813714425,1.02813714425,0.3086308609216816,0.3086308609216816
Varari,V20,-17.54045103,-149.899509,Dry,VisibleHumidic_Like,0.012703487,0.008611427,0.00409206,0.0103874745,0.0103874745,0.18343906978357485,0.18343906978357485
Varari,V20,-17.54045103,-149.899509,Dry,Tryptophan_Like,0.072470915,0.016409964,0.056060951,0.03693948925,0.03693948925,0.7161210791195227,0.7161210791195227
Varari,V20,-17.54045103,-149.899509,Dry,Tyrosine_Like,0.216782414,0.01870176,0.198080654,0.0869239635,0.0869239635,1.065069825836206,1.065069825836206
Varari,V20,-17.54045103,-149.899509,Wet,Salinity,36.66,36.52,0.13999999999999346,36.595,36.50875,0.0015855440347523233,0.003323969423209095
Varari,V20,-17.54045103,-149.899509,Wet,Temperature,29.4,28.53,0.8699999999999974,28.915,28.23125,0.014238415251764718,0.03088079147999855
Varari,V20,-17.54045103,-149.899509,Wet,TA,2347.161306,2310.803421,36.3578849999999,2325.32547025,2331.261619875,0.006679444627277453,0.007949707636080333
Varari,V20,-17.54045103,-149.899509,Wet,pH,8.033626688453257,7.930857651646049,0.10276903680720828,7.97542242785598,8.013553448871276,0.006170555148783369,0.006769950053150993
Varari,V20,-17.54045103,-149.899509,Wet,Phosphate_umolL,0.166438005,0.147596874,0.01884113100000001,0.15425623924999998,0.183378119625,0.05595415153427213,0.22086877741649466
Varari,V20,-17.54045103,-149.899509,Wet,Silicate_umolL,1.495544182,1.164669273,0.33087490900000005,1.36281350475,1.365156752375,0.10463448282855331,0.2706378597599796
Varari,V20,-17.54045103,-149.899509,Wet,NN_umolL,0.28925403,0.119176652,0.170077378,0.18107418225,0.311787091125,0.4408239703290506,0.5462892809926105
Varari,V20,-17.54045103,-149.899509,Wet,Ammonia_umolL,0.465584632,0.15511487,0.310469762,0.2556545075,0.27032725375,0.5539842548260274,0.4213082286705625
Varari,VSEEP,-17.540302,-149.899331,Dry,Salinity,36.17,29.44,6.73,34.608,30.185769230769232,0.06000281183972864,0.25349456614396915
Varari,VSEEP,-17.540302,-149.899331,Dry,Temperature,27.84,26.08,1.7600000000000016,26.754,27.783461538461538,0.02243222817675461,0.044302936132012076
Varari,VSEEP,-17.540302,-149.899331,Dry,TA,2833.929859,2355.901122,478.02873699999964,2484.8963596,2653.2827625384616,0.05963690474707708,0.13284040921226176
Varari,VSEEP,-17.540302,-149.899331,Dry,pH,8.037784458218706,7.743361952307488,0.29442250591121777,7.940634259637471,7.700350705483674,0.011501568236834871,0.04694836976911211
Varari,VSEEP,-17.540302,-149.899331,Dry,Phosphate_umolL,1.07,0.2,0.8700000000000001,0.4,0.7935216941923077,0.6630108093638695,0.867425846939646
Varari,VSEEP,-17.540302,-149.899331,Dry,Silicate_umolL,164.27,3.03,161.24,43.089,129.53662255207692,1.2036640194893327,1.1741463628834417
Varari,VSEEP,-17.540302,-149.899331,Dry,NN_umolL,12.7,0.35,12.35,3.019,6.168588690769231,1.2523296239255115,1.0318289585426594
Varari,VSEEP,-17.540302,-149.899331,Dry,Ammonia_umolL,1.1,0.24,0.8600000000000001,0.46900000000000003,1.1705651533846153,0.512954580836907,1.1375870962560979
Varari,VSEEP,-17.540302,-149.899331,Dry,M_C,1.995887904,1.112584302,0.883303602,1.4192306724,1.4192306724,0.23984702783816958,0.23984702783816958
Varari,VSEEP,-17.540302,-149.899331,Dry,HIX,2.302147814,0.590968416,1.711179398,1.0711312703,1.0711312703,0.576526655547372,0.576526655547372
Varari,VSEEP,-17.540302,-149.899331,Dry,VisibleHumidic_Like,0.033170584,0.012190915,0.020979669000000003,0.0169489746,0.0169489746,0.4115280019871381,0.4115280019871381
Varari,VSEEP,-17.540302,-149.899331,Dry,Tryptophan_Like,0.092004154,0.018434385,0.07356976900000001,0.0587982284,0.0587982284,0.42469774826960377,0.42469774826960377
Varari,VSEEP,-17.540302,-149.899331,Dry,Tyrosine_Like,0.218519677,0.019369924,0.19914975299999998,0.0945469058,0.0945469058,0.7613792752446984,0.7613792752446984
Varari,VSEEP,-17.540302,-149.899331,Wet,Salinity,36.54,15.12,21.42,27.421875,30.185769230769232,0.313307633911043,0.25349456614396915
Varari,VSEEP,-17.540302,-149.899331,Wet,Temperature,30.09,26.98,3.1099999999999994,28.426875,27.783461538461538,0.037903020407035165,0.044302936132012076
Varari,VSEEP,-17.540302,-149.899331,Wet,TA,3370.869465,2294.644581,1076.2248840000002,2758.524264375,2653.2827625384616,0.1464287471259336,0.13284040921226176
Varari,VSEEP,-17.540302,-149.899331,Wet,pH,8.019435671518288,7.025903882158052,0.9935317893602358,7.5501734841375505,7.700350705483674,0.05134350005282576,0.04694836976911211
Varari,VSEEP,-17.540302,-149.899331,Wet,Phosphate_umolL,2.3580421,0.16495299,2.19308911,1.0394727530625,0.7935216941923077,0.7324546975169554,0.867425846939646
Varari,VSEEP,-17.540302,-149.899331,Wet,Silicate_umolL,447.2495465,3.096964894,444.152581606,183.566386647125,129.53662255207692,0.9252116971882681,1.1741463628834417
Varari,VSEEP,-17.540302,-149.899331,Wet,NN_umolL,18.53571555,0.353787894,18.181927656,8.1370816225,6.168588690769231,0.8531845171615737,1.0318289585426594
Varari,VSEEP,-17.540302,-149.899331,Wet,Ammonia_umolL,4.325574659,0.208039943,4.117534716,1.60904337425,1.1705651533846153,0.9602765778693314,1.1375870962560979
Cabral,C1,-17.517048,-149.912693,Dry,Salinity,36.17,35.9,0.2700000000000031,36.0925,36.27125,0.0035938551696538088,0.006160334304881962
Cabral,C1,-17.517048,-149.912693,Dry,Temperature,27.64,26.49,1.1500000000000021,27.225,27.9375,0.019344577338395643,0.03296051003431926
Cabral,C1,-17.517048,-149.912693,Dry,TA,2362.354403,2312.326304,50.028098999999656,2332.8201325,2280.545570875,0.009058649046611132,0.037165089595261075
Cabral,C1,-17.517048,-149.912693,Dry,pH,8.03537226221219,7.837550779733506,0.1978214824786848,7.957678287797232,7.958660769939157,0.011119861524914431,0.010698667707402755
Cabral,C1,-17.517048,-149.912693,Dry,Phosphate_umolL,0.23,0.13,0.1,0.185,0.16832821275,0.23971413866036165,0.20380707585860283
Cabral,C1,-17.517048,-149.912693,Dry,Silicate_umolL,6.09,3.51,2.58,4.98,4.531385922625,0.23006358649129877,0.31049401098621643
Cabral,C1,-17.517048,-149.912693,Dry,NN_umolL,0.55,0.08,0.47000000000000003,0.28,0.657674130375,0.8033729913715709,1.184476181173099
Cabral,C1,-17.517048,-149.912693,Dry,Ammonia_umolL,0.39,0.02,0.37,0.1475,0.351979435,1.183855132690946,0.7815776544757621
Cabral,C1,-17.517048,-149.912693,Dry,M_C,1.47011862,1.026086997,0.4440316230000001,1.28125425925,1.28125425925,0.17072992656486988,0.17072992656486988
Cabral,C1,-17.517048,-149.912693,Dry,HIX,1.431553252,0.792528039,0.639025213,1.14662072525,1.14662072525,0.25558004890576397,0.25558004890576397
Cabral,C1,-17.517048,-149.912693,Dry,VisibleHumidic_Like,0.022463317,0.014987831,0.007475486,0.01730887225,0.01730887225,0.20207964899512262,0.20207964899512262
Cabral,C1,-17.517048,-149.912693,Dry,Tryptophan_Like,0.099785977,0.023627086,0.076158891,0.055078404,0.055078404,0.6263102713043177,0.6263102713043177
Cabral,C1,-17.517048,-149.912693,Dry,Tyrosine_Like,0.20024139,0.028249944,0.171991446,0.09614348975,0.09614348975,0.8593562751451053,0.8593562751451053
Cabral,C1,-17.517048,-149.912693,Wet,Salinity,36.58,36.29,0.28999999999999915,36.45,36.27125,0.003299793059473002,0.006160334304881962
Cabral,C1,-17.517048,-149.912693,Wet,Temperature,29.35,27.94,1.4100000000000001,28.65,27.9375,0.020572652046480105,0.03296051003431926
Cabral,C1,-17.517048,-149.912693,Wet,TA,2301.204674,2091.85952,209.3451540000001,2228.27100925,2280.545570875,0.04264191650836554,0.037165089595261075
Cabral,C1,-17.517048,-149.912693,Wet,pH,8.051251381137199,7.835625812539552,0.21562556859764648,7.959643252081082,7.958660769939157,0.011974137872536476,0.010698667707402755
Cabral,C1,-17.517048,-149.912693,Wet,Phosphate_umolL,0.160709004,0.147012182,0.013696821999999997,0.1516564255,0.16832821275,0.040817037458229274,0.20380707585860283
Cabral,C1,-17.517048,-149.912693,Wet,Silicate_umolL,6.538680142,2.847369785,3.6913103569999994,4.08277184525,4.531385922625,0.40762001153658534,0.31049401098621643
Cabral,C1,-17.517048,-149.912693,Wet,NN_umolL,2.51686028,0.429010275,2.087850005,1.03534826075,0.657674130375,0.9585836747232025,1.184476181173099
Cabral,C1,-17.517048,-149.912693,Wet,Ammonia_umolL,0.679145104,0.27935739,0.39978771400000007,0.55645887,0.351979435,0.33425572124739317,0.7815776544757621
Cabral,C2,-17.51706904,-149.912949,Dry,Salinity,36.18,36.1,0.0799999999999983,36.14666666666667,36.38285714285714,0.0011517886385832127,0.00659023880082265
Cabral,C2,-17.51706904,-149.912949,Dry,Temperature,27.57,26.49,1.0800000000000018,27.086666666666666,28.512857142857143,0.020262636360148075,0.04931883415501551
Cabral,C2,-17.51706904,-149.912949,Dry,TA,2370.08551,2294.598471,75.4870390000001,2328.7936616666666,2305.786556857143,0.01642078587968968,0.01829639201079266
Cabral,C2,-17.51706904,-149.912949,Dry,pH,8.081071135628202,7.854173178258353,0.2268979573698484,7.967008446395753,7.956577029408699,0.01424047171621824,0.01308332331197747
Cabral,C2,-17.51706904,-149.912949,Dry,Phosphate_umolL,0.23,0.22,0.010000000000000009,0.22666666666666668,0.2003422782857143,0.025471335405424688,0.1335512786335992
Cabral,C2,-17.51706904,-149.912949,Dry,Silicate_umolL,15.83,4.42,11.41,9.246666666666666,5.4349922728571425,0.6385389850237039,0.9283417764754548
Cabral,C2,-17.51706904,-149.912949,Dry,NN_umolL,0.5,0.39,0.10999999999999999,0.43666666666666665,0.5853319062857143,0.13021925274222884,0.2605552437145101
Cabral,C2,-17.51706904,-149.912949,Dry,Ammonia_umolL,0.54,0.03,0.51,0.26333333333333336,0.41177306742857145,0.9787847302391547,0.5180667279817075
Cabral,C2,-17.51706904,-149.912949,Dry,M_C,1.698394628,1.196536267,0.501858361,1.459368821,1.459368821,0.17252304281256764,0.17252304281256764
Cabral,C2,-17.51706904,-149.912949,Dry,HIX,1.130932691,0.896557277,0.23437541399999995,1.043546642,1.043546642,0.12270868477884317,0.12270868477884317
Cabral,C2,-17.51706904,-149.912949,Dry,VisibleHumidic_Like,0.023147803,0.01453093,0.008616873000000002,0.017616219,0.017616219,0.27254058939021564,0.27254058939021564
Cabral,C2,-17.51706904,-149.912949,Dry,Tryptophan_Like,0.097654205,0.03174076,0.06591344499999999,0.06407506833333333,0.06407506833333333,0.5146205978467031,0.5146205978467031
Cabral,C2,-17.51706904,-149.912949,Dry,Tyrosine_Like,0.193732522,0.035519587,0.158212935,0.11741596333333333,0.11741596333333333,0.6749842067984564,0.6749842067984564
Cabral,C2,-17.51706904,-149.912949,Wet,Salinity,36.65,36.38,0.269999999999996,36.56,36.38285714285714,0.003481379119627371,0.00659023880082265
Cabral,C2,-17.51706904,-149.912949,Wet,Temperature,30.02,29.04,0.9800000000000004,29.5825,28.512857142857143,0.014910425785575032,0.04931883415501551
Cabral,C2,-17.51706904,-149.912949,Wet,TA,2334.88532,2236.824067,98.06125299999985,2288.53122825,2305.786556857143,0.017794389916043808,0.01829639201079266
Cabral,C2,-17.51706904,-149.912949,Wet,pH,8.032124983299012,7.791398545812441,0.24072643748657097,7.948753466668407,7.956577029408699,0.01428955386043205,0.01308332331197747
Cabral,C2,-17.51706904,-149.912949,Wet,Phosphate_umolL,0.193353907,0.164667886,0.028686020999999978,0.180598987,0.2003422782857143,0.07768533114235206,0.1335512786335992
Cabral,C2,-17.51706904,-149.912949,Wet,Silicate_umolL,4.689660534,1.2335060900000001,3.4561544439999996,2.5762364774999997,5.4349922728571425,0.5820234123999807,0.9283417764754548
Cabral,C2,-17.51706904,-149.912949,Wet,NN_umolL,0.764803503,0.596024152,0.16877935099999997,0.696830836,0.5853319062857143,0.10821660965736393,0.2605552437145101
Cabral,C2,-17.51706904,-149.912949,Wet,Ammonia_umolL,0.62579999,0.407507333,0.21829265699999995,0.523102868,0.41177306742857145,0.17275924406776222,0.5180667279817075
Cabral,C3,-17.51697499,-149.913111,Dry,Salinity,36.24,36.12,0.12000000000000455,36.1625,36.3825,0.001570385992616799,0.006748215414958948
Cabral,C3,-17.51697499,-149.913111,Dry,Temperature,27.62,26.69,0.9299999999999997,27.325000000000003,27.4575,0.015727991909931776,0.014234752635841355
Cabral,C3,-17.51697499,-149.913111,Dry,TA,2335.44423,2305.413099,30.031131000000187,2322.4070325000002,2322.12880425,0.006428679561328205,0.007126126895270443
Cabral,C3,-17.51697499,-149.913111,Dry,pH,8.06227151167327,7.879180926752472,0.183090584920798,7.974347418540262,7.9830825045862275,0.009434243473589303,0.009426170831724642
Cabral,C3,-17.51697499,-149.913111,Dry,Phosphate_umolL,0.28,0.19,0.09000000000000002,0.2175,0.213083134,0.19641387920270192,0.13650175362738787
Cabral,C3,-17.51697499,-149.913111,Dry,Silicate_umolL,5.39,2.03,3.36,3.2649999999999997,2.3933351665,0.44933289853326713,0.5701898873227819
Cabral,C3,-17.51697499,-149.913111,Dry,NN_umolL,0.72,0.38,0.33999999999999997,0.6125,0.8205866755,0.2562017114526565,0.3152050413564904
Cabral,C3,-17.51697499,-149.913111,Dry,Ammonia_umolL,0.37,0.02,0.35,0.15,0.3234407385,1.1142178788197044,0.783097386239562
Cabral,C3,-17.51697499,-149.913111,Dry,M_C,2.202718779,0.930198792,1.272519987,1.44420922325,1.44420922325,0.38367082514694745,0.38367082514694745
Cabral,C3,-17.51697499,-149.913111,Dry,HIX,1.257666738,0.719969554,0.537697184,0.99056520025000006,0.99056520025000006,0.23744800299673446,0.23744800299673446
Cabral,C3,-17.51697499,-149.913111,Dry,VisibleHumidic_Like,0.021487094,0.009182464,0.012304630000000002,0.01364803575,0.01364803575,0.3972450996420961,0.3972450996420961
Cabral,C3,-17.51697499,-149.913111,Dry,Tryptophan_Like,0.113945442,0.020940073,0.09300536899999999,0.0604861785,0.0604861785,0.6803704736898201,0.6803704736898201
Cabral,C3,-17.51697499,-149.913111,Dry,Tyrosine_Like,0.224118302,0.022198775,0.201919527,0.103779361,0.103779361,0.9439327868008268,0.9439327868008268
Cabral,C3,-17.51697499,-149.913111,Wet,Salinity,36.69,36.48,0.21000000000000085,36.6025,36.3825,0.002497750727755849,0.006748215414958948
Cabral,C3,-17.51697499,-149.913111,Wet,Temperature,27.96,27.16,0.8000000000000007,27.59,27.4575,0.012811130739941116,0.014234752635841355
Cabral,C3,-17.51697499,-149.913111,Wet,TA,2337.104139,2291.796437,45.30770200000006,2321.850576,2322.12880425,0.008782537920091519,0.007126126895270443
Cabral,C3,-17.51697499,-149.913111,Wet,pH,8.059446905939664,7.868473391074651,0.19097351486501335,7.991817590632193,7.9830825045862275,0.01072697535959779,0.009426170831724642
Cabral,C3,-17.51697499,-149.913111,Wet,Phosphate_umolL,0.221940451,0.198295633,0.023644818000000012,0.20866626800000002,0.213083134,0.047198141131911744,0.13650175362738787
Cabral,C3,-17.51697499,-149.913111,Wet,Silicate_umolL,2.031658442,1.186404077,0.845254365,1.5216703329999999,2.3933351665,0.26847622861915543,0.5701898873227819
Cabral,C3,-17.51697499,-149.913111,Wet,NN_umolL,1.19186229,0.908071749,0.283790541,1.028673351,0.8205866755,0.12300922056159887,0.3152050413564904
Cabral,C3,-17.51697499,-149.913111,Wet,Ammonia_umolL,0.793396057,0.329858663,0.46353739400000005,0.496881477,0.3234407385,0.410188321583886,0.783097386239562
Cabral,C4,-17.51679302,-149.912772,Dry,Salinity,36.21,36.02,0.18999999999999773,36.09,36.30285714285714,0.0028928530088419267,0.005864383946507694
Cabral,C4,-17.51679302,-149.912772,Dry,Temperature,28.5,27.27,1.2300000000000004,27.996666666666666,28.824285714285715,0.0230276096297811,0.033438607988117416
Cabral,C4,-17.51679302,-149.912772,Dry,TA,2332.179498,2290.254944,41.92455400000017,2310.4778656666667,2290.815051714286,0.009089616184901547,0.01183292536231052
Cabral,C4,-17.51679302,-149.912772,Dry,pH,8.03318171357041,7.883962404997117,0.14921930857329357,7.962719650063147,7.955280205117641,0.009413204267891767,0.010174233704839717
Cabral,C4,-17.51679302,-149.912772,Dry,Phosphate_umolL,0.22,0.2,0.01999999999999999,0.20666666666666667,0.184110503,0.055872606695770204,0.20915504696668188
Cabral,C4,-17.51679302,-149.912772,Dry,Silicate_umolL,8.33,4.53,3.8,5.97,4.809450635,0.34510741064458056,0.364639154968722
Cabral,C4,-17.51679302,-149.912772,Dry,NN_umolL,0.52,0.25,0.27,0.36333333333333334,0.4046587842857143,0.3856486157244716,0.2486786403624106
Cabral,C4,-17.51679302,-149.912772,Dry,Ammonia_umolL,0.47,0.03,0.43999999999999995,0.24,0.3633739344285714,0.9195031871130795,0.7772643101603459
Cabral,C4,-17.51679302,-149.912772,Dry,M_C,1.520841131,1.234668861,0.28617227,1.3897518823333335,1.3897518823333335,0.10403803850311169,0.10403803850311169
