Placement_Code,X,Vial_No_Only,T0_dry_weight.g,T1_dry_weight.g,Change,Change_Over_Area,Percent_Change,Species,Cage_Uncaged,Pin_Number,Genotype,CowTagID,Parameters,Maximum,Minimum,Range,MeanSeasonal,CVSeasonal,lat,lon
PRU V01 A,59,1,19.1295508110245,21.693412997034,2.56386218600945,0.0651031800197009,0.134026261846769,PRU,A,1,PR08,V1,Temperature,29.3,28.38,0.9200000000000016,28.7825,0.01435976065868677,-17.53975298,-149.900506
PRU V01 A,59,1,19.1295508110245,21.693412997034,2.56386218600945,0.0651031800197009,0.134026261846769,PRU,A,1,PR08,V1,TA,2360.875128,2333.14574,27.7293880000002,2349.9651295,0.005260125528165121,-17.53975298,-149.900506
PRU V01 A,59,1,19.1295508110245,21.693412997034,2.56386218600945,0.0651031800197009,0.134026261846769,PRU,A,1,PR08,V1,NN_umolL,0.758656776,0.154868566,0.60378821,0.4366859695,0.5876430605248364,-17.53975298,-149.900506
PRU V01 A,59,1,19.1295508110245,21.693412997034,2.56386218600945,0.0651031800197009,0.134026261846769,PRU,A,1,PR08,V1,Silicate_umolL,4.940658029,1.232851655,3.707806374,2.19441359475,0.8344845362563399,-17.53975298,-149.900506
PRU V01 A,59,1,19.1295508110245,21.693412997034,2.56386218600945,0.0651031800197009,0.134026261846769,PRU,A,1,PR08,V1,Ammonia_umolL,0.828499422,0.230482094,0.5980173280000001,0.5076636655,0.5695909849011092,-17.53975298,-149.900506
PRU V01 A,59,1,19.1295508110245,21.693412997034,2.56386218600945,0.0651031800197009,0.134026261846769,PRU,A,1,PR08,V1,Phosphate_umolL,0.187228219,0.143281048,0.04394717100000001,0.165382252,0.11526763734033306,-17.53975298,-149.900506
PRU V01 B,60,3,19.4046381941336,22.4910361521026,3.08639795796901,0.0785576465974877,0.159054651114396,PRU,B,1,PR08,V1,Salinity,36.67,36.34,0.3299999999999983,36.5625,0.004132087502150571,-17.53975298,-149.900506
PRU V01 B,60,3,19.4046381941336,22.4910361521026,3.08639795796901,0.0785576465974877,0.159054651114396,PRU,B,1,PR08,V1,pH,8.033556118392447,7.904822909610202,0.12873320878224526,7.954676503475633,0.0069979613758071975,-17.53975298,-149.900506
PRU V01 B,60,3,19.4046381941336,22.4910361521026,3.08639795796901,0.0785576465974877,0.159054651114396,PRU,B,1,PR08,V1,Temperature,29.3,28.38,0.9200000000000016,28.7825,0.01435976065868677,-17.53975298,-149.900506
PRU V01 B,60,3,19.4046381941336,22.4910361521026,3.08639795796901,0.0785576465974877,0.159054651114396,PRU,B,1,PR08,V1,TA,2360.875128,2333.14574,27.7293880000002,2349.9651295,0.005260125528165121,-17.53975298,-149.900506
PRU V01 B,60,3,19.4046381941336,22.4910361521026,3.08639795796901,0.0785576465974877,0.159054651114396,PRU,B,1,PR08,V1,NN_umolL,0.758656776,0.154868566,0.60378821,0.4366859695,0.5876430605248364,-17.53975298,-149.900506
PRU V01 B,60,3,19.4046381941336,22.4910361521026,3.08639795796901,0.0785576465974877,0.159054651114396,PRU,B,1,PR08,V1,Silicate_umolL,4.940658029,1.232851655,3.707806374,2.19441359475,0.8344845362563399,-17.53975298,-149.900506
PRU V01 B,60,3,19.4046381941336,22.4910361521026,3.08639795796901,0.0785576465974877,0.159054651114396,PRU,B,1,PR08,V1,Ammonia_umolL,0.828499422,0.230482094,0.5980173280000001,0.5076636655,0.5695909849011092,-17.53975298,-149.900506
PRU V01 B,60,3,19.4046381941336,22.4910361521026,3.08639795796901,0.0785576465974877,0.159054651114396,PRU,B,1,PR08,V1,Phosphate_umolL,0.187228219,0.143281048,0.04394717100000001,0.165382252,0.11526763734033306,-17.53975298,-149.900506
PRU V01 C,61,2,19.6376371174785,23.4599977700587,3.82236065258013,0.0674049710016705,0.194644632127255,PRU,C,1,PR08,V1,Salinity,36.67,36.34,0.3299999999999983,36.5625,0.004132087502150571,-17.53975298,-149.900506
PRU V01 C,61,2,19.6376371174785,23.4599977700587,3.82236065258013,0.0674049710016705,0.194644632127255,PRU,C,1,PR08,V1,pH,8.033556118392447,7.904822909610202,0.12873320878224526,7.954676503475633,0.0069979613758071975,-17.53975298,-149.900506
PRU V01 C,61,2,19.6376371174785,23.4599977700587,3.82236065258013,0.0674049710016705,0.194644632127255,PRU,C,1,PR08,V1,Temperature,29.3,28.38,0.9200000000000016,28.7825,0.01435976065868677,-17.53975298,-149.900506
PRU V01 C,61,2,19.6376371174785,23.4599977700587,3.82236065258013,0.0674049710016705,0.194644632127255,PRU,C,1,PR08,V1,TA,2360.875128,2333.14574,27.7293880000002,2349.9651295,0.005260125528165121,-17.53975298,-149.900506
PRU V01 C,61,2,19.6376371174785,23.4599977700587,3.82236065258013,0.0674049710016705,0.194644632127255,PRU,C,1,PR08,V1,NN_umolL,0.758656776,0.154868566,0.60378821,0.4366859695,0.5876430605248364,-17.53975298,-149.900506
PRU V01 C,61,2,19.6376371174785,23.4599977700587,3.82236065258013,0.0674049710016705,0.194644632127255,PRU,C,1,PR08,V1,Silicate_umolL,4.940658029,1.232851655,3.707806374,2.19441359475,0.8344845362563399,-17.53975298,-149.900506
PRU V01 C,61,2,19.6376371174785,23.4599977700587,3.82236065258013,0.0674049710016705,0.194644632127255,PRU,C,1,PR08,V1,Ammonia_umolL,0.828499422,0.230482094,0.5980173280000001,0.5076636655,0.5695909849011092,-17.53975298,-149.900506
PRU V01 C,61,2,19.6376371174785,23.4599977700587,3.82236065258013,0.0674049710016705,0.194644632127255,PRU,C,1,PR08,V1,Phosphate_umolL,0.187228219,0.143281048,0.04394717100000001,0.165382252,0.11526763734033306,-17.53975298,-149.900506
PRU V02 A,62,6,20.2256651647829,20.7976997319697,0.572034567186737,0.0410416021319348,0.0282826083852494,PRU,A,2,PR06,V2,Salinity,36.64,36.42,0.2199999999999989,36.5425,0.002511809502727744,-17.53989003,-149.900519
PRU V02 A,62,6,20.2256651647829,20.7976997319697,0.572034567186737,0.0410416021319348,0.0282826083852494,PRU,A,2,PR06,V2,pH,8.039916817974959,7.9252367683307154,0.11468004964424328,7.966006929877351,0.006598030655909957,-17.53989003,-149.900519
PRU V02 A,62,6,20.2256651647829,20.7976997319697,0.572034567186737,0.0410416021319348,0.0282826083852494,PRU,A,2,PR06,V2,Temperature,29.32,28.43,0.8900000000000006,28.815,0.013567205984080665,-17.53989003,-149.900519
PRU V02 A,62,6,20.2256651647829,20.7976997319697,0.572034567186737,0.0410416021319348,0.0282826083852494,PRU,A,2,PR06,V2,TA,2360.453386,2335.686567,24.76681899999994,2346.84460025,0.0046787944361478175,-17.53989003,-149.900519
PRU V02 A,62,6,20.2256651647829,20.7976997319697,0.572034567186737,0.0410416021319348,0.0282826083852494,PRU,A,2,PR06,V2,NN_umolL,0.620575938,0.232831964,0.387743974,0.38461272925,0.4305350108279637,-17.53989003,-149.900519
PRU V02 A,62,6,20.2256651647829,20.7976997319697,0.572034567186737,0.0410416021319348,0.0282826083852494,PRU,A,2,PR06,V2,Silicate_umolL,3.700915433,1.036264889,2.664650544,1.911820119,0.6476671996753083,-17.53989003,-149.900519
PRU V02 A,62,6,20.2256651647829,20.7976997319697,0.572034567186737,0.0410416021319348,0.0282826083852494,PRU,A,2,PR06,V2,Ammonia_umolL,0.583375924,0.163935715,0.419440209,0.3074244705,0.6113550733133759,-17.53989003,-149.900519
PRU V02 A,62,6,20.2256651647829,20.7976997319697,0.572034567186737,0.0410416021319348,0.0282826083852494,PRU,A,2,PR06,V2,Phosphate_umolL,0.174559182,0.147550467,0.027008715000000016,0.16280667875,0.07735912662328281,-17.53989003,-149.900519
PRU V02 B,63,5,18.8235849014802,20.6922011779856,1.86861627650546,0.0590911276961067,0.0992699470523555,PRU,B,2,PR06,V2,Salinity,36.64,36.42,0.2199999999999989,36.5425,0.002511809502727744,-17.53989003,-149.900519
PRU V02 B,63,5,18.8235849014802,20.6922011779856,1.86861627650546,0.0590911276961067,0.0992699470523555,PRU,B,2,PR06,V2,pH,8.039916817974959,7.9252367683307154,0.11468004964424328,7.966006929877351,0.006598030655909957,-17.53989003,-149.900519
PRU V02 B,63,5,18.8235849014802,20.6922011779856,1.86861627650546,0.0590911276961067,0.0992699470523555,PRU,B,2,PR06,V2,Temperature,29.32,28.43,0.8900000000000006,28.815,0.013567205984080665,-17.53989003,-149.900519
PRU V02 B,63,5,18.8235849014802,20.6922011779856,1.86861627650546,0.0590911276961067,0.0992699470523555,PRU,B,2,PR06,V2,TA,2360.453386,2335.686567,24.76681899999994,2346.84460025,0.0046787944361478175,-17.53989003,-149.900519
PRU V02 B,63,5,18.8235849014802,20.6922011779856,1.86861627650546,0.0590911276961067,0.0992699470523555,PRU,B,2,PR06,V2,NN_umolL,0.620575938,0.232831964,0.387743974,0.38461272925,0.4305350108279637,-17.53989003,-149.900519
PRU V02 B,63,5,18.8235849014802,20.6922011779856,1.86861627650546,0.0590911276961067,0.0992699470523555,PRU,B,2,PR06,V2,Silicate_umolL,3.700915433,1.036264889,2.664650544,1.911820119,0.6476671996753083,-17.53989003,-149.900519
PRU V02 B,63,5,18.8235849014802,20.6922011779856,1.86861627650546,0.0590911276961067,0.0992699470523555,PRU,B,2,PR06,V2,Ammonia_umolL,0.583375924,0.163935715,0.419440209,0.3074244705,0.6113550733133759,-17.53989003,-149.900519
PRU V02 B,63,5,18.8235849014802,20.6922011779856,1.86861627650546,0.0590911276961067,0.0992699470523555,PRU,B,2,PR06,V2,Phosphate_umolL,0.174559182,0.147550467,0.027008715000000016,0.16280667875,0.07735912662328281,-17.53989003,-149.900519
PRU V02 C,64,4,19.1140920867132,20.3397636042433,1.22567151753006,0.0410328973015502,0.0641239726150564,PRU,C,2,PR06,V2,Salinity,36.64,36.42,0.2199999999999989,36.5425,0.002511809502727744,-17.53989003,-149.900519
PRU V02 C,64,4,19.1140920867132,20.3397636042433,1.22567151753006,0.0410328973015502,0.0641239726150564,PRU,C,2,PR06,V2,pH,8.039916817974959,7.9252367683307154,0.11468004964424328,7.966006929877351,0.006598030655909957,-17.53989003,-149.900519
PRU V02 C,64,4,19.1140920867132,20.3397636042433,1.22567151753006,0.0410328973015502,0.0641239726150564,PRU,C,2,PR06,V2,Temperature,29.32,28.43,0.8900000000000006,28.815,0.013567205984080665,-17.53989003,-149.900519
PRU V02 C,64,4,19.1140920867132,20.3397636042433,1.22567151753006,0.0410328973015502,0.0641239726150564,PRU,C,2,PR06,V2,TA,2360.453386,2335.686567,24.76681899999994,2346.84460025,0.0046787944361478175,-17.53989003,-149.900519
PRU V02 C,64,4,19.1140920867132,20.3397636042433,1.22567151753006,0.0410328973015502,0.0641239726150564,PRU,C,2,PR06,V2,NN_umolL,0.620575938,0.232831964,0.387743974,0.38461272925,0.4305350108279637,-17.53989003,-149.900519
PRU V02 C,64,4,19.1140920867132,20.3397636042433,1.22567151753006,0.0410328973015502,0.0641239726150564,PRU,C,2,PR06,V2,Silicate_umolL,3.700915433,1.036264889,2.664650544,1.911820119,0.6476671996753083,-17.53989003,-149.900519
PRU V02 C,64,4,19.1140920867132,20.3397636042433,1.22567151753006,0.0410328973015502,0.0641239726150564,PRU,C,2,PR06,V2,Ammonia_umolL,0.583375924,0.163935715,0.419440209,0.3074244705,0.6113550733133759,-17.53989003,-149.900519
PRU V02 C,64,4,19.1140920867132,20.3397636042433,1.22567151753006,0.0410328973015502,0.0641239726150564,PRU,C,2,PR06,V2,Phosphate_umolL,0.174559182,0.147550467,0.027008715000000016,0.16280667875,0.07735912662328281,-17.53989003,-149.900519
PRU V03 A,65,9,20.4511123913642,22.1134334053811,1.66232101401688,0.0526605889756255,0.0812826697250375,PRU,A,3,PR03,V3,Salinity,36.63,36.43,0.20000000000000284,36.55,0.002321554411556408,-17.54012598,-149.90056
PRU V03 A,65,9,20.4511123913642,22.1134334053811,1.66232101401688,0.0526605889756255,0.0812826697250375,PRU,A,3,PR03,V3,pH,8.046582442335957,7.917425625901645,0.1291568164343122,7.970871915258636,0.007107237606659988,-17.54012598,-149.90056
PRU V03 A,65,9,20.4511123913642,22.1134334053811,1.66232101401688,0.0526605889756255,0.0812826697250375,PRU,A,3,PR03,V3,Temperature,29.31,28.48,0.8299999999999983,28.8375,0.012446363141633688,-17.54012598,-149.90056
PRU V03 A,65,9,20.4511123913642,22.1134334053811,1.66232101401688,0.0526605889756255,0.0812826697250375,PRU,A,3,PR03,V3,TA,2361.344489,2338.368209,22.97627999999986,2348.57690275,0.004807381981405193,-17.54012598,-149.90056
PRU V03 A,65,9,20.4511123913642,22.1134334053811,1.66232101401688,0.0526605889756255,0.0812826697250375,PRU,A,3,PR03,V3,NN_umolL,0.458430097,0.17487767,0.28355242699999994,0.278325635,0.4670060536566277,-17.54012598,-149.90056
PRU V03 A,65,9,20.4511123913642,22.1134334053811,1.66232101401688,0.0526605889756255,0.0812826697250375,PRU,A,3,PR03,V3,Silicate_umolL,3.033281857,0.940740334,2.092541523,1.576878495,0.6294416996541775,-17.54012598,-149.90056
PRU V03 A,65,9,20.4511123913642,22.1134334053811,1.66232101401688,0.0526605889756255,0.0812826697250375,PRU,A,3,PR03,V3,Ammonia_umolL,0.66846408,0.223401416,0.4450626640000001,0.4423174015,0.4140377237796562,-17.54012598,-149.90056
PRU V03 A,65,9,20.4511123913642,22.1134334053811,1.66232101401688,0.0526605889756255,0.0812826697250375,PRU,A,3,PR03,V3,Phosphate_umolL,0.165463464,0.112838235,0.05262522900000001,0.1495807615,0.16610854382735682,-17.54012598,-149.90056
PRU V03 B,66,8,18.6200656850262,18.9986870312629,0.378621346236738,0.101185872788986,0.0203340499782026,PRU,B,3,PR03,V3,Salinity,36.63,36.43,0.20000000000000284,36.55,0.002321554411556408,-17.54012598,-149.90056
PRU V03 B,66,8,18.6200656850262,18.9986870312629,0.378621346236738,0.101185872788986,0.0203340499782026,PRU,B,3,PR03,V3,pH,8.046582442335957,7.917425625901645,0.1291568164343122,7.970871915258636,0.007107237606659988,-17.54012598,-149.90056
PRU V03 B,66,8,18.6200656850262,18.9986870312629,0.378621346236738,0.101185872788986,0.0203340499782026,PRU,B,3,PR03,V3,Temperature,29.31,28.48,0.8299999999999983,28.8375,0.012446363141633688,-17.54012598,-149.90056
PRU V03 B,66,8,18.6200656850262,18.9986870312629,0.378621346236738,0.101185872788986,0.0203340499782026,PRU,B,3,PR03,V3,TA,2361.344489,2338.368209,22.97627999999986,2348.57690275,0.004807381981405193,-17.54012598,-149.90056
PRU V03 B,66,8,18.6200656850262,18.9986870312629,0.378621346236738,0.101185872788986,0.0203340499782026,PRU,B,3,PR03,V3,NN_umolL,0.458430097,0.17487767,0.28355242699999994,0.278325635,0.4670060536566277,-17.54012598,-149.90056
PRU V03 B,66,8,18.6200656850262,18.9986870312629,0.378621346236738,0.101185872788986,0.0203340499782026,PRU,B,3,PR03,V3,Silicate_umolL,3.033281857,0.940740334,2.092541523,1.576878495,0.6294416996541775,-17.54012598,-149.90056
PRU V03 B,66,8,18.6200656850262,18.9986870312629,0.378621346236738,0.101185872788986,0.0203340499782026,PRU,B,3,PR03,V3,Ammonia_umolL,0.66846408,0.223401416,0.4450626640000001,0.4423174015,0.4140377237796562,-17.54012598,-149.90056
PRU V03 B,66,8,18.6200656850262,18.9986870312629,0.378621346236738,0.101185872788986,0.0203340499782026,PRU,B,3,PR03,V3,Phosphate_umolL,0.165463464,0.112838235,0.05262522900000001,0.1495807615,0.16610854382735682,-17.54012598,-149.90056
PRU V03 C,67,7,21.4196546869548,22.935011384563,1.51535669760828,0.0503538794465726,0.0707460843676056,PRU,C,3,PR03,V3,Salinity,36.63,36.43,0.20000000000000284,36.55,0.002321554411556408,-17.54012598,-149.90056
PRU V03 C,67,7,21.4196546869548,22.935011384563,1.51535669760828,0.0503538794465726,0.0707460843676056,PRU,C,3,PR03,V3,pH,8.046582442335957,7.917425625901645,0.1291568164343122,7.970871915258636,0.007107237606659988,-17.54012598,-149.90056
PRU V03 C,67,7,21.4196546869548,22.935011384563,1.51535669760828,0.0503538794465726,0.0707460843676056,PRU,C,3,PR03,V3,Temperature,29.31,28.48,0.8299999999999983,28.8375,0.012446363141633688,-17.54012598,-149.90056
PRU V03 C,67,7,21.4196546869548,22.935011384563,1.51535669760828,0.0503538794465726,0.0707460843676056,PRU,C,3,PR03,V3,TA,2361.344489,2338.368209,22.97627999999986,2348.57690275,0.004807381981405193,-17.54012598,-149.90056
PRU V03 C,67,7,21.4196546869548,22.935011384563,1.51535669760828,0.0503538794465726,0.0707460843676056,PRU,C,3,PR03,V3,NN_umolL,0.458430097,0.17487767,0.28355242699999994,0.278325635,0.4670060536566277,-17.54012598,-149.90056
PRU V03 C,67,7,21.4196546869548,22.935011384563,1.51535669760828,0.0503538794465726,0.0707460843676056,PRU,C,3,PR03,V3,Silicate_umolL,3.033281857,0.940740334,2.092541523,1.576878495,0.6294416996541775,-17.54012598,-149.90056
PRU V03 C,67,7,21.4196546869548,22.935011384563,1.51535669760828,0.0503538794465726,0.0707460843676056,PRU,C,3,PR03,V3,Ammonia_umolL,0.66846408,0.223401416,0.4450626640000001,0.4423174015,0.4140377237796562,-17.54012598,-149.90056
PRU V03 C,67,7,21.4196546869548,22.935011384563,1.51535669760828,0.0503538794465726,0.0707460843676056,PRU,C,3,PR03,V3,Phosphate_umolL,0.165463464,0.112838235,0.05262522900000001,0.1495807615,0.16610854382735682,-17.54012598,-149.90056
PRU V04 A,68,15,25.2976727432978,27.3076603070703,2.00998756377248,0.0481340530601588,0.0794534574056812,PRU,A,4,PR02,V4,Salinity,36.65,36.54,0.10999999999999945,36.5775,0.0013646803938552343,-17.54024902,-149.900454
PRU V04 A,68,15,25.2976727432978,27.3076603070703,2.00998756377248,0.0481340530601588,0.0794534574056812,PRU,A,4,PR02,V4,pH,8.05021091697143,7.948435472894355,0.1017754440770755,7.987951849886608,0.005670946602546283,-17.54024902,-149.900454
PRU V04 A,68,15,25.2976727432978,27.3076603070703,2.00998756377248,0.0481340530601588,0.0794534574056812,PRU,A,4,PR02,V4,Temperature,29.33,28.49,0.8399999999999999,28.8525,0.012245241020313316,-17.54024902,-149.900454
PRU V04 A,68,15,25.2976727432978,27.3076603070703,2.00998756377248,0.0481340530601588,0.0794534574056812,PRU,A,4,PR02,V4,TA,2362.423851,2338.301671,24.122179999999844,2350.21746375,0.004352944862947349,-17.54024902,-149.900454
PRU V04 A,68,15,25.2976727432978,27.3076603070703,2.00998756377248,0.0481340530601588,0.0794534574056812,PRU,A,4,PR02,V4,NN_umolL,0.252300281,0.184071041,0.06822924000000002,0.20486879175,0.157875816257036,-17.54024902,-149.900454
PRU V04 A,68,15,25.2976727432978,27.3076603070703,2.00998756377248,0.0481340530601588,0.0794534574056812,PRU,A,4,PR02,V4,Silicate_umolL,1.174706274,0.853522262,0.321184012,0.97768687875,0.14741166446304027,-17.54024902,-149.900454
PRU V04 A,68,15,25.2976727432978,27.3076603070703,2.00998756377248,0.0481340530601588,0.0794534574056812,PRU,A,4,PR02,V4,Ammonia_umolL,0.408759185,0.132552707,0.27620647800000003,0.27671652675,0.4298002019871006,-17.54024902,-149.900454
PRU V04 A,68,15,25.2976727432978,27.3076603070703,2.00998756377248,0.0481340530601588,0.0794534574056812,PRU,A,4,PR02,V4,Phosphate_umolL,0.163003907,0.128152455,0.034851452000000005,0.14257334575,0.10500535758902584,-17.54024902,-149.900454
PRU V04 B,69,14,25.1322664952271,27.383822933797,2.2515564385699,0.0510910598121397,0.0895882764492208,PRU,B,4,PR02,V4,Salinity,36.65,36.54,0.10999999999999945,36.5775,0.0013646803938552343,-17.54024902,-149.900454
PRU V04 B,69,14,25.1322664952271,27.383822933797,2.2515564385699,0.0510910598121397,0.0895882764492208,PRU,B,4,PR02,V4,pH,8.05021091697143,7.948435472894355,0.1017754440770755,7.987951849886608,0.005670946602546283,-17.54024902,-149.900454
PRU V04 B,69,14,25.1322664952271,27.383822933797,2.2515564385699,0.0510910598121397,0.0895882764492208,PRU,B,4,PR02,V4,Temperature,29.33,28.49,0.8399999999999999,28.8525,0.012245241020313316,-17.54024902,-149.900454
PRU V04 B,69,14,25.1322664952271,27.383822933797,2.2515564385699,0.0510910598121397,0.0895882764492208,PRU,B,4,PR02,V4,TA,2362.423851,2338.301671,24.122179999999844,2350.21746375,0.004352944862947349,-17.54024902,-149.900454
PRU V04 B,69,14,25.1322664952271,27.383822933797,2.2515564385699,0.0510910598121397,0.0895882764492208,PRU,B,4,PR02,V4,NN_umolL,0.252300281,0.184071041,0.06822924000000002,0.20486879175,0.157875816257036,-17.54024902,-149.900454
PRU V04 B,69,14,25.1322664952271,27.383822933797,2.2515564385699,0.0510910598121397,0.0895882764492208,PRU,B,4,PR02,V4,Silicate_umolL,1.174706274,0.853522262,0.321184012,0.97768687875,0.14741166446304027,-17.54024902,-149.900454
PRU V04 B,69,14,25.1322664952271,27.383822933797,2.2515564385699,0.0510910598121397,0.0895882764492208,PRU,B,4,PR02,V4,Ammonia_umolL,0.408759185,0.132552707,0.27620647800000003,0.27671652675,0.4298002019871006,-17.54024902,-149.900454
PRU V04 B,69,14,25.1322664952271,27.383822933797,2.2515564385699,0.0510910598121397,0.0895882764492208,PRU,B,4,PR02,V4,Phosphate_umolL,0.163003907,0.128152455,0.034851452000000005,0.14257334575,0.10500535758902584,-17.54024902,-149.900454
PRU V04 C,70,13,21.2667776491535,22.620794968999,1.35401731984558,0.0444285919547076,0.0636681937519329,PRU,C,4,PR02,V4,Salinity,36.65,36.54,0.10999999999999945,36.5775,0.0013646803938552343,-17.54024902,-149.900454
PRU V04 C,70,13,21.2667776491535,22.620794968999,1.35401731984558,0.0444285919547076,0.0636681937519329,PRU,C,4,PR02,V4,pH,8.05021091697143,7.948435472894355,0.1017754440770755,7.987951849886608,0.005670946602546283,-17.54024902,-149.900454
PRU V04 C,70,13,21.2667776491535,22.620794968999,1.35401731984558,0.0444285919547076,0.0636681937519329,PRU,C,4,PR02,V4,Temperature,29.33,28.49,0.8399999999999999,28.8525,0.012245241020313316,-17.54024902,-149.900454
PRU V04 C,70,13,21.2667776491535,22.620794968999,1.35401731984558,0.0444285919547076,0.0636681937519329,PRU,C,4,PR02,V4,TA,2362.423851,2338.301671,24.122179999999844,2350.21746375,0.004352944862947349,-17.54024902,-149.900454
PRU V04 C,70,13,21.2667776491535,22.620794968999,1.35401731984558,0.0444285919547076,0.0636681937519329,PRU,C,4,PR02,V4,NN_umolL,0.252300281,0.184071041,0.06822924000000002,0.20486879175,0.157875816257036,-17.54024902,-149.900454
PRU V04 C,70,13,21.2667776491535,22.620794968999,1.35401731984558,0.0444285919547076,0.0636681937519329,PRU,C,4,PR02,V4,Silicate_umolL,1.174706274,0.853522262,0.321184012,0.97768687875,0.14741166446304027,-17.54024902,-149.900454
PRU V04 C,70,13,21.2667776491535,22.620794968999,1.35401731984558,0.0444285919547076,0.0636681937519329,PRU,C,4,PR02,V4,Ammonia_umolL,0.408759185,0.132552707,0.27620647800000003,0.27671652675,0.4298002019871006,-17.54024902,-149.900454
PRU V04 C,70,13,21.2667776491535,22.620794968999,1.35401731984558,0.0444285919547076,0.0636681937519329,PRU,C,4,PR02,V4,Phosphate_umolL,0.163003907,0.128152455,0.034851452000000005,0.14257334575,0.10500535758902584,-17.54024902,-149.900454
PRU V05 A,71,18,18.7938944701749,20.5433863989987,1.74949192882384,0.058706679633666,0.0930883128880078,PRU,A,5,PR02,V5,Salinity,36.61,36.5,0.10999999999999945,36.565,0.0012730060662535974,-17.54025003,-149.900336
PRU V05 A,71,18,18.7938944701749,20.5433863989987,1.74949192882384,0.058706679633666,0.0930883128880078,PRU,A,5,PR02,V5,pH,8.047674164660059,7.94626126726384,0.1014128973962185,7.982863913151706,0.005845844443119876,-17.54025003,-149.900336
PRU V05 A,71,18,18.7938944701749,20.5433863989987,1.74949192882384,0.058706679633666,0.0930883128880078,PRU,A,5,PR02,V5,Temperature,29.37,28.47,0.9000000000000021,28.8625,0.013109145111101304,-17.54025003,-149.900336
PRU V05 A,71,18,18.7938944701749,20.5433863989987,1.74949192882384,0.058706679633666,0.0930883128880078,PRU,A,5,PR02,V5,TA,2352.301094,2321.775911,30.525182999999743,2337.9675345,0.006432838483211966,-17.54025003,-149.900336
PRU V05 A,71,18,18.7938944701749,20.5433863989987,1.74949192882384,0.058706679633666,0.0930883128880078,PRU,A,5,PR02,V5,NN_umolL,0.3723549,0.135219987,0.237134913,0.2367526665,0.4353488797988468,-17.54025003,-149.900336
PRU V05 A,71,18,18.7938944701749,20.5433863989987,1.74949192882384,0.058706679633666,0.0930883128880078,PRU,A,5,PR02,V5,Silicate_umolL,2.390567731,0.891247539,1.499320192,1.32967409825,0.5368785595130159,-17.54025003,-149.900336
PRU V05 A,71,18,18.7938944701749,20.5433863989987,1.74949192882384,0.058706679633666,0.0930883128880078,PRU,A,5,PR02,V5,Ammonia_umolL,0.470025058,0.147074099,0.322950959,0.3228309475,0.4633979228256932,-17.54025003,-149.900336
PRU V05 A,71,18,18.7938944701749,20.5433863989987,1.74949192882384,0.058706679633666,0.0930883128880078,PRU,A,5,PR02,V5,Phosphate_umolL,0.162771874,0.116086706,0.04668516800000001,0.14587982500000002,0.1501308245871782,-17.54025003,-149.900336
PRU V05 B,72,17,20.1994974536457,22.1054008780444,1.90590342439873,0.0641157042453988,0.0943540020623009,PRU,B,5,PR02,V5,Salinity,36.61,36.5,0.10999999999999945,36.565,0.0012730060662535974,-17.54025003,-149.900336
PRU V05 B,72,17,20.1994974536457,22.1054008780444,1.90590342439873,0.0641157042453988,0.0943540020623009,PRU,B,5,PR02,V5,pH,8.047674164660059,7.94626126726384,0.1014128973962185,7.982863913151706,0.005845844443119876,-17.54025003,-149.900336
PRU V05 B,72,17,20.1994974536457,22.1054008780444,1.90590342439873,0.0641157042453988,0.0943540020623009,PRU,B,5,PR02,V5,Temperature,29.37,28.47,0.9000000000000021,28.8625,0.013109145111101304,-17.54025003,-149.900336
PRU V05 B,72,17,20.1994974536457,22.1054008780444,1.90590342439873,0.0641157042453988,0.0943540020623009,PRU,B,5,PR02,V5,TA,2352.301094,2321.775911,30.525182999999743,2337.9675345,0.006432838483211966,-17.54025003,-149.900336
PRU V05 B,72,17,20.1994974536457,22.1054008780444,1.90590342439873,0.0641157042453988,0.0943540020623009,PRU,B,5,PR02,V5,NN_umolL,0.3723549,0.135219987,0.237134913,0.2367526665,0.4353488797988468,-17.54025003,-149.900336
PRU V05 B,72,17,20.1994974536457,22.1054008780444,1.90590342439873,0.0641157042453988,0.0943540020623009,PRU,B,5,PR02,V5,Silicate_umolL,2.390567731,0.891247539,1.499320192,1.32967409825,0.5368785595130159,-17.54025003,-149.900336
PRU V05 B,72,17,20.1994974536457,22.1054008780444,1.90590342439873,0.0641157042453988,0.0943540020623009,PRU,B,5,PR02,V5,Ammonia_umolL,0.470025058,0.147074099,0.322950959,0.3228309475,0.4633979228256932,-17.54025003,-149.900336
PRU V05 B,72,17,20.1994974536457,22.1054008780444,1.90590342439873,0.0641157042453988,0.0943540020623009,PRU,B,5,PR02,V5,Phosphate_umolL,0.162771874,0.116086706,0.04668516800000001,0.14587982500000002,0.1501308245871782,-17.54025003,-149.900336
PRU V05 C,73,16,17.4865991168189,19.6966814934728,2.21008237665392,0.0736213623459729,0.126387204389459,PRU,C,5,PR02,V5,Salinity,36.61,36.5,0.10999999999999945,36.565,0.0012730060662535974,-17.54025003,-149.900336
PRU V05 C,73,16,17.4865991168189,19.6966814934728,2.21008237665392,0.0736213623459729,0.126387204389459,PRU,C,5,PR02,V5,pH,8.047674164660059,7.94626126726384,0.1014128973962185,7.982863913151706,0.005845844443119876,-17.54025003,-149.900336
